날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-08-04,동작구,2865,0.016,0.0264,0.24,0.003,20.0,13.0
2023-08-04,관악구,3373,0.0162,0.0177,0.32,0.003,22.0,13.0
2023-08-04,서초구,3219,0.0163,0.0266,0.27,0.0031,24.0,7.0
2023-08-04,강남구,4094,0.0177,0.0284,0.27,0.0034,22.0,15.0
2023-08-04,송파구,5276,0.0204,0.026,0.32,0.003,25.0,14.0
2023-08-04,강동구,3888,0.015,0.0244,0.25,0.0027,21.0,12.0
2023-08-05,종로구,601,0.0073,0.0172,0.23,0.0033,17.0,11.0
2023-08-05,중구,610,0.0079,0.0261,0.23,0.0027,16.0,13.0
2023-08-05,용산구,998,0.0093,0.0314,0.28,0.0033,22.0,15.0
2023-08-05,성동구,1657,0.0114,0.0281,0.22,0.0029,21.0,14.0
2023-08-05,광진구,1888,0.0093,0.0314,0.22,0.0024,21.0,14.0
2023-08-05,동대문구,1746,0.008,0.0294,0.36968151147098516,0.0024,21.0,12.0
2023-08-05,중랑구,2027,0.0068,0.0277,0.2,0.0024,22.0,14.0
2023-08-05,성북구,2374,0.009,0.0265,0.25,0.0031,12.0,8.0
2023-08-05,강북구,1410,0.0043,0.0263,0.2,0.0023,21.0,12.0
2023-08-05,도봉구,1484,0.0047,0.0274,0.35,0.0029,14.0,9.0
2023-08-05,노원구,2926,0.0097,0.0231,0.25,0.0025,20.0,12.0
2023-08-05,은평구,2434,0.005,0.0141,0.19,0.0032,17.0,14.0
2023-08-05,서대문구,1718,0.0063,0.0287,0.23,0.003,15.0,10.0
2023-08-05,마포구,2052,0.0101,0.0266,0.25,0.003,20.0,13.0
2023-08-05,양천구,2612,0.0103,0.0251,0.27,0.003,22.0,14.0
2023-08-05,강서구,3389,0.0096,0.0201,0.24,0.003,22.0,14.0
2023-08-05,구로구,2757,0.0079,0.026,0.2,0.0028,16.0,8.0
2023-08-05,금천구,1397,0.0121,0.0272,0.2,0.0036,21.0,16.0
2023-08-05,영등포구,2309,0.013,0.0249,0.26,0.0028,20.0,14.0
2023-08-05,동작구,2193,0.0112,0.0338,0.22,0.003,22.0,15.0
2023-08-05,관악구,2374,0.0116,0.0308,0.28,0.003,26.0,15.0
2023-08-05,서초구,2469,0.0105,0.0326,0.24,0.0032,21.0,7.0
2023-08-05,강남구,3017,0.0115,0.032,0.22,0.0033,22.0,15.0
2023-08-05,송파구,3929,0.0158,0.0307,0.29,0.003,25.0,15.0
2023-08-05,강동구,2866,0.011,0.0257,0.23,0.0027,23.0,14.0
2023-08-06,종로구,82,0.0103,0.0352,0.33,0.003,20.0,14.0
2023-08-06,중구,117,0.0136,0.0254,0.32,0.0023,19.0,16.0
2023-08-06,용산구,201,0.0117,0.0379,0.34,0.0029,24.0,18.0
2023-08-06,성동구,279,0.0097,0.0376,0.24,0.0024,22.0,17.0
2023-08-06,광진구,344,0.0084,0.0336,0.27,0.002,20.0,14.0
2023-08-06,동대문구,421,0.014036523797002366,0.0347,0.36968151147098516,0.0026,25.0,19.0
2023-08-06,중랑구,316,0.0052,0.0265,0.14,0.002,23.0,16.0
2023-08-06,성북구,382,0.0103,0.0346,0.32,0.0029,13.0,12.0
2023-08-06,강북구,315,0.0059,0.0271,0.2,0.0019,28.0,16.0
2023-08-06,도봉구,261,0.0047,0.0312,0.4,0.0026,17.0,12.0
2023-08-06,노원구,618,0.0079,0.0297,0.27,0.0021,22.0,14.0
2023-08-06,은평구,580,0.0063,0.0218,0.24,0.0028,19.0,14.0
2023-08-06,서대문구,363,0.0075,0.0303,0.31,0.0026,16.0,11.0
2023-08-06,마포구,478,0.0104,0.0355,0.3,0.0025,24.0,17.0
2023-08-06,양천구,792,0.01,0.0351,0.31,0.0024,25.0,18.0
2023-08-06,강서구,810,0.0098,0.0358,0.3,0.0022,26.0,17.0
2023-08-06,구로구,481,0.0088,0.0355,0.24,0.0021,19.0,12.0
2023-08-06,금천구,246,0.0103,0.0326,0.22,0.0032,21.0,20.0
2023-08-06,영등포구,470,0.0128,0.0344,0.26,0.0023,23.0,17.0
2023-08-06,동작구,333,0.0117,0.039,0.27,0.0025,24.0,17.0
2023-08-06,관악구,376,0.0126,0.0362,0.25,0.0025,27.0,18.0
2023-08-06,서초구,588,0.0109,0.0461,0.3,0.0027,20.0,9.0
2023-08-06,강남구,709,0.011,0.0382,0.25,0.003,23.0,17.0
2023-08-06,송파구,833,0.0109,0.0398,0.3,0.0023,23.0,14.0
2023-08-06,강동구,537,0.0082,0.0282,0.23,0.0025,19.0,12.0
2023-08-07,종로구,1047,0.0054,0.0236,0.26,0.003,9.0,6.0
2023-08-07,중구,1152,0.0127,0.0164,0.29,0.0022,9.0,6.0
2023-08-07,용산구,1958,0.0084,0.0229,0.27,0.003,11.0,9.0
2023-08-07,성동구,2885,0.0064,0.0277,0.2,0.0028,10.0,6.0
2023-08-07,광진구,3389,0.0063,0.0263,0.2,0.0021,11.0,4.0
2023-08-07,동대문구,3094,0.0101,0.0189,0.2,0.0027,10.0,4.0
2023-08-07,중랑구,3529,0.0043,0.023,0.1,0.002,11.0,5.0
2023-08-07,성북구,4436,0.0087,0.0208,0.3,0.003,26.904448539089234,4.0
2023-08-07,강북구,2774,0.0062,0.0226,0.18,0.002,15.0,6.0
2023-08-07,도봉구,2675,0.0052,0.0253,0.37,0.0026,9.0,3.0
2023-08-07,노원구,5191,0.0062,0.0251,0.24,0.002,9.0,5.0
2023-08-07,은평구,4491,0.005,0.0156,0.2,0.0029,11.0,10.0
2023-08-07,서대문구,3064,0.0067,0.0298,0.24,0.0026,7.0,3.0
2023-08-07,마포구,3624,0.009,0.0311,0.29,0.0025,11.0,7.0
2023-08-07,양천구,4479,0.0108,0.0294,0.3,0.0025,12.0,7.0
2023-08-07,강서구,5725,0.0104,0.0343,0.33,0.0022,13.0,7.0
2023-08-07,구로구,4648,0.008,0.0279,0.22,0.0019,10.0,3.0
2023-08-07,금천구,2401,0.0078,0.0243,0.21,0.0029,12.0,10.0
2023-08-07,영등포구,3920,0.0131,0.0296,0.21,0.0023,13.0,8.0
2023-08-07,동작구,3851,0.011,0.0313,0.24,0.0024,14.0,7.0
2023-08-07,관악구,4429,0.011,0.0206,0.2,0.0024,13.0,6.0
2023-08-07,서초구,4010,0.0117,0.03,0.26,0.0027,11.0,1.0
2023-08-07,강남구,5167,0.0105,0.0229,0.22,0.003,11.0,7.0
2023-08-07,송파구,6749,0.0102,0.0273,0.28,0.0022,13.0,7.0
2023-08-07,강동구,5056,0.0061,0.0202,0.22,0.0024,8.0,4.0
2023-08-08,종로구,696,0.0067,0.0243,0.25,0.0027,5.0,2.0
2023-08-08,중구,736,0.014036523797002366,0.03826241134751773,0.36968151147098516,0.0027104736842105265,26.904448539089234,15.19673855865334
2023-08-08,용산구,1316,0.0065,0.0167,0.25,0.003,8.0,4.0
2023-08-08,성동구,2028,0.006,0.0253,0.18,0.0026,7.0,4.0
2023-08-08,광진구,2213,0.0071,0.0244,0.23,0.0024,6.0,2.0
2023-08-08,동대문구,2280,0.0067,0.0232,0.24,0.0035,8.0,3.0
2023-08-08,중랑구,2386,0.0044,0.0225,0.1,0.002,8.0,3.0
2023-08-08,성북구,2903,0.0106,0.023,0.26,0.0023,9.0,1.0
2023-08-08,강북구,1855,0.0055,0.0263,0.17,0.002,11.0,4.0
2023-08-08,도봉구,1870,0.0045,0.028,0.33,0.0027,5.0,2.0
2023-08-08,노원구,3534,0.0057,0.0238,0.22,0.0019,6.0,3.0
2023-08-08,은평구,2954,0.0051,0.0223,0.2,0.003,26.904448539089234,6.0
2023-08-08,서대문구,2035,0.0072,0.0296,0.19,0.0026,5.0,3.0
2023-08-08,마포구,2531,0.0076,0.0322,0.25,0.0024,11.0,4.0
2023-08-08,양천구,3011,0.0092,0.0292,0.27,0.0024,10.0,4.0
2023-08-08,강서구,3925,0.0091,0.0304,0.32,0.0021,9.0,3.0
2023-08-08,구로구,3154,0.0066,0.023,0.19,0.0019,5.0,1.0
2023-08-08,금천구,1619,0.0074,0.028,0.18,0.0029,6.0,5.0
2023-08-08,영등포구,2698,0.0122,0.0276,0.2,0.0022,10.0,5.0
2023-08-08,동작구,2530,0.0091,0.0297,0.21,0.0023,9.0,4.0
2023-08-08,관악구,3048,0.008,0.038,0.3,0.003,26.904448539089234,15.19673855865334
2023-08-08,서초구,2736,0.0086,0.0241,0.23,0.0026,10.0,1.0
2023-08-08,강남구,3606,0.0115,0.0209,0.2,0.0033,13.0,6.0
2023-08-08,송파구,4384,0.0089,0.0265,0.26,0.0021,10.0,3.0
2023-08-08,강동구,3349,0.005,0.0188,0.21,0.0023,6.0,3.0
2023-08-09,종로구,656,0.0059,0.0208,0.23,0.0028,4.0,1.0
2023-08-09,중구,735,0.0117,0.0157,0.28,0.0036,6.0,3.0
2023-08-09,용산구,1290,0.0135,0.017,0.28,0.0031,9.0,5.0
2023-08-09,성동구,1763,0.0068,0.0204,0.19,0.0027,8.0,5.0
2023-08-09,광진구,2259,0.0057,0.0181,0.3,0.003,6.0,1.0
2023-08-09,동대문구,2029,0.0061,0.0188,0.25,0.0032,8.0,3.0
2023-08-09,중랑구,2268,0.0049,0.0188,0.1,0.002,8.0,3.0
2023-08-09,성북구,2874,0.0104,0.0178,0.27,0.0023,7.0,2.0
2023-08-09,강북구,1727,0.0062,0.0167,0.22,0.002,9.0,4.0
2023-08-09,도봉구,1711,0.0062,0.0197,0.36,0.0028,6.0,2.0
2023-08-09,노원구,3306,0.0062,0.0197,0.23,0.0019,8.0,3.0
2023-08-09,은평구,2906,0.0048,0.0173,0.17,0.0028,3.0,4.0
2023-08-09,서대문구,1894,0.0069,0.0218,0.19,0.0026,5.0,2.0
2023-08-09,마포구,2366,0.0081,0.0209,0.25,0.0023,9.0,5.0
2023-08-09,양천구,2804,0.0097,0.019,0.27,0.0024,9.0,3.0
2023-08-09,강서구,3778,0.0093,0.0203,0.3,0.002,9.0,3.0
2023-08-09,구로구,2873,0.007,0.0152,0.18,0.0018,7.0,1.0
2023-08-09,금천구,1493,0.008,0.0198,0.18,0.003,8.0,5.0
2023-08-09,영등포구,2558,0.012,0.0199,0.2,0.0024,10.0,5.0
2023-08-09,동작구,2321,0.008,0.0231,0.2,0.0022,9.0,3.0
2023-08-09,관악구,2725,0.0086,0.0187,0.26,0.0023,10.0,3.0
2023-08-09,서초구,2630,0.0087,0.018,0.22,0.0025,11.0,1.0
2023-08-09,강남구,3277,0.009,0.018,0.2,0.0029,8.0,3.0
2023-08-09,송파구,4260,0.0092,0.0201,0.28,0.0021,10.0,4.0
2023-08-09,강동구,3312,0.0046,0.0175,0.22,0.0022,7.0,3.0
2023-08-10,종로구,578,0.0081,0.0235,0.25,0.0026,4.0,1.0
2023-08-10,중구,611,0.0095,0.0301,0.26,0.003,4.0,2.0
2023-08-10,용산구,1107,0.0089,0.032,0.27,0.0028,5.0,3.0
2023-08-10,성동구,1656,0.0087,0.0318,0.2,0.0027,6.0,2.0
2023-08-10,광진구,1971,0.006,0.0338,0.27,0.0022,4.0,1.0
2023-08-10,동대문구,1748,0.0068,0.0322,0.26,0.0029,5.0,1.0
2023-08-10,중랑구,1930,0.0065,0.0302,0.13,0.0019,6.0,2.0
2023-08-10,성북구,2411,0.0127,0.0294,0.31,0.0022,4.0,2.0
2023-08-10,강북구,1524,0.0039,0.0405,0.23,0.002,4.0,1.0
2023-08-10,도봉구,1519,0.0043,0.0389,0.36,0.0026,3.0,1.0
2023-08-10,노원구,2806,0.0051,0.0387,0.23,0.0019,5.0,1.0
2023-08-10,은평구,2575,0.0033,0.0283,0.19,0.0029,4.0,4.0
2023-08-10,서대문구,1792,0.0049,0.0388,0.19,0.0025,4.0,1.0
2023-08-10,마포구,2142,0.0082,0.0375,0.25,0.0023,6.0,2.0
2023-08-10,양천구,2524,0.0083,0.0322,0.26,0.0023,5.0,1.0
2023-08-10,강서구,3394,0.0064,0.0325,0.24,0.0021,6.0,1.0
2023-08-10,구로구,2514,0.0065,0.0251,0.19,0.0018,3.0,1.0
2023-08-10,금천구,1265,0.0075,0.0338,0.19,0.0028,4.0,3.0
2023-08-10,영등포구,2212,0.0104,0.0341,0.19,0.0022,5.0,2.0
2023-08-10,동작구,1993,0.0084,0.0369,0.2,0.0021,5.0,1.0
2023-08-10,관악구,2446,0.0088,0.0312,0.28,0.0022,7.0,2.0
2023-08-10,서초구,2317,0.0084,0.0292,0.22,0.0024,4.0,1.0
2023-08-10,강남구,2939,0.01,0.0322,0.22,0.003,4.0,2.0
2023-08-10,송파구,3848,0.0101,0.0353,0.26,0.002,6.0,2.0
2023-08-10,강동구,2896,0.0057,0.0313,0.22,0.0022,5.0,1.0
2023-08-11,종로구,673,0.0155,0.0308,0.44,0.003,16.0,8.0
2023-08-11,중구,834,0.0183,0.0248,0.42,0.003,15.0,10.0
2023-08-11,용산구,1379,0.0069,0.0272,0.29,0.003,5.0,3.0
2023-08-11,성동구,2118,0.0153,0.0316,0.38,0.0023,19.0,12.0
2023-08-11,광진구,2400,0.014,0.0306,0.4,0.0028,20.0,11.0
2023-08-11,동대문구,2313,0.0114,0.0335,0.4,0.0031,18.0,10.0
2023-08-11,중랑구,2469,0.0117,0.0305,0.2,0.0021,18.0,11.0
2023-08-11,성북구,3057,0.0171,0.0283,0.45,0.0023,12.0,9.0
2023-08-11,강북구,2004,0.0095,0.033,0.36,0.0021,13.0,9.0
2023-08-11,도봉구,1973,0.0101,0.0289,0.54,0.0026,12.0,7.0
2023-08-11,노원구,3620,0.015,0.0305,0.39,0.002,17.0,10.0
2023-08-11,은평구,3266,0.0073,0.0242,0.21,0.0032,4.0,5.0
2023-08-11,서대문구,2144,0.0092,0.0347,0.34,0.0026,13.0,7.0
2023-08-11,마포구,2584,0.0156,0.0359,0.39,0.0024,17.0,10.0
2023-08-11,양천구,3111,0.0118,0.0334,0.37,0.0024,17.0,9.0
2023-08-11,강서구,4037,0.0134,0.0321,0.39,0.0025,18.0,9.0
2023-08-11,구로구,3210,0.0092,0.0281,0.27,0.002,15.0,7.0
2023-08-11,금천구,1635,0.0096,0.0337,0.23,0.0029,17.0,12.0
2023-08-11,영등포구,2935,0.0145,0.0334,0.24,0.0021,17.0,10.0
2023-08-11,동작구,2617,0.0098,0.0383,0.33,0.0024,20.0,11.0
2023-08-11,관악구,3165,0.0102,0.0353,0.39,0.0024,23.0,11.0
2023-08-11,서초구,2942,0.0105,0.0321,0.35,0.0025,20.0,8.0
2023-08-11,강남구,3695,0.014,0.0322,0.37,0.0031,20.0,12.0
2023-08-11,송파구,4905,0.0128,0.0367,0.38,0.0022,20.0,10.0
2023-08-11,강동구,3822,0.0099,0.0298,0.39,0.0023,19.0,11.0
2023-08-12,종로구,545,0.0145,0.033,0.41,0.0029,18.0,9.0
2023-08-12,중구,583,0.0194,0.027,0.43,0.0031,16.0,12.0
2023-08-12,용산구,1119,0.017,0.0309,0.41,0.0032,20.0,13.0
2023-08-12,성동구,1631,0.0119,0.0336,0.33,0.0022,19.0,12.0
2023-08-12,광진구,1850,0.0121,0.0306,0.34,0.0028,19.0,10.0
2023-08-12,동대문구,1776,0.012,0.032,0.37,0.003,19.0,11.0
2023-08-12,중랑구,2003,0.0076,0.0317,0.17,0.0019,19.0,11.0
2023-08-12,성북구,2376,0.0155,0.0301,0.42,0.0021,13.0,9.0
2023-08-12,강북구,1447,0.0088,0.03,0.37,0.0021,19.0,10.0
2023-08-12,도봉구,1473,0.009,0.0283,0.53,0.0026,13.0,9.0
2023-08-12,노원구,2958,0.0108,0.0337,0.36,0.002,20.0,12.0
2023-08-12,은평구,2615,0.0086,0.0278,0.24,0.0033,18.0,12.0
2023-08-12,서대문구,1680,0.0082,0.0376,0.32,0.0025,14.0,9.0
2023-08-12,마포구,2033,0.0161,0.0367,0.4,0.0024,19.0,12.0
2023-08-12,양천구,2576,0.0143,0.0322,0.4,0.0024,20.0,12.0
2023-08-12,강서구,3228,0.0148,0.0318,0.41,0.0024,20.0,11.0
2023-08-12,구로구,2565,0.0105,0.0289,0.26,0.0019,14.0,7.0
2023-08-12,금천구,1381,0.0109,0.0274,0.23,0.0026,18.0,14.0
2023-08-12,영등포구,2304,0.0179,0.0314,0.24,0.0022,21.0,14.0
2023-08-12,동작구,2022,0.0126,0.0351,0.31,0.0023,20.0,12.0
2023-08-12,관악구,2274,0.0144,0.0317,0.4,0.0023,22.0,11.0
2023-08-12,서초구,2307,0.0142,0.0286,0.35,0.0024,19.0,7.0
2023-08-12,강남구,2775,0.0155,0.0293,0.34,0.003,19.0,12.0
2023-08-12,송파구,3832,0.0177,0.0291,0.39,0.0021,21.0,11.0
2023-08-12,강동구,2708,0.0075,0.0307,0.34,0.0023,19.0,11.0
2023-08-13,종로구,65,0.0096,0.0266,0.4,0.003,14.0,7.0
2023-08-13,중구,91,0.0136,0.0426,0.44,0.0031,24.0,18.0
2023-08-13,용산구,161,0.0146,0.0265,0.46,0.0031,29.0,17.0
2023-08-13,성동구,254,0.0111,0.0421,0.39,0.0022,28.0,21.0
2023-08-13,광진구,261,0.0072,0.0343,0.37,0.0028,23.0,13.0
2023-08-13,동대문구,371,0.0081,0.0432,0.43,0.003,29.0,19.0
2023-08-13,중랑구,147,0.007,0.034,0.36968151147098516,0.002,29.0,19.0
2023-08-13,성북구,344,0.0129,0.0388,0.5,0.0022,26.0,18.0
2023-08-13,강북구,178,0.0058,0.0398,0.42,0.0021,32.0,21.0
2023-08-13,도봉구,213,0.0057,0.0406,0.6,0.0027,24.0,16.0
2023-08-13,노원구,465,0.0106,0.0359,0.45,0.002,32.0,20.0
2023-08-13,은평구,423,0.006,0.0397,0.32,0.0033,29.0,20.0
2023-08-13,서대문구,281,0.006,0.0499,0.38,0.0026,24.0,16.0
2023-08-13,마포구,400,0.0145,0.0506,0.45,0.0024,28.0,19.0
2023-08-13,양천구,512,0.0117,0.046,0.47,0.0025,29.0,19.0
2023-08-13,강서구,636,0.0115,0.0265,0.43,0.0025,19.0,13.0
2023-08-13,구로구,395,0.0096,0.0263,0.32,0.0019,16.0,9.0
2023-08-13,금천구,133,0.0094,0.032,0.26,0.0029,31.0,23.0
2023-08-13,영등포구,408,0.0129,0.047,0.23,0.0023,28.0,20.0
2023-08-13,동작구,276,0.0102,0.0465,0.37,0.0024,30.0,20.0
2023-08-13,관악구,311,0.0131,0.0429,0.47,0.0025,35.0,20.0
2023-08-13,서초구,492,0.0105,0.0399,0.41,0.0025,29.0,14.0
2023-08-13,강남구,650,0.0132,0.0389,0.4,0.003,30.0,20.0
2023-08-13,송파구,682,0.0126,0.0409,0.44,0.0022,32.0,19.0
2023-08-13,강동구,476,0.0079,0.0317,0.44,0.0023,29.0,19.0
2023-08-14,종로구,1051,0.0153,0.0431,0.53,0.0031,39.0,26.0
2023-08-14,중구,1064,0.0173,0.0398,0.52,0.0033,35.0,29.0
2023-08-14,용산구,1740,0.0216,0.0372,0.57,0.0033,45.0,33.0
2023-08-14,성동구,2638,0.0158,0.04,0.45,0.0026,41.0,29.0
2023-08-14,광진구,3053,0.0142,0.0373,0.5,0.0027,41.0,28.0
2023-08-14,동대문구,2876,0.0128,0.0426,0.5,0.0032,42.0,30.0
2023-08-14,중랑구,3204,0.009,0.0377,0.36968151147098516,0.002,41.0,29.0
2023-08-14,성북구,4051,0.0154,0.0395,0.55,0.0022,37.0,26.0
2023-08-14,강북구,2536,0.0065,0.0457,0.46,0.0022,41.0,30.0
2023-08-14,도봉구,2493,0.0075,0.0455,0.62,0.0028,33.0,22.0
2023-08-14,노원구,4494,0.0109,0.0441,0.47,0.0021,42.0,28.0
2023-08-14,은평구,4097,0.0089,0.0371,0.41,0.0035,36.0,26.0
2023-08-14,서대문구,2692,0.0101,0.0458,0.45,0.0028,33.0,21.0
2023-08-14,마포구,3483,0.0196,0.045,0.52,0.0026,40.0,28.0
2023-08-14,양천구,3922,0.0169,0.0424,0.52,0.0028,41.0,29.0
2023-08-14,강서구,5267,0.0159,0.0406,0.52,0.0029,44.0,28.0
2023-08-14,구로구,4179,0.0147,0.0352,0.38,0.0023,36.0,23.0
2023-08-14,금천구,2190,0.0126,0.0379,0.29,0.0028,38.0,29.0
2023-08-14,영등포구,3673,0.0221,0.0409,0.36968151147098516,0.0029,39.0,30.0
2023-08-14,동작구,3110,0.0142,0.0477,0.42,0.0026,39.0,28.0
2023-08-14,관악구,3884,0.0165,0.045,0.51,0.0026,46.0,28.0
2023-08-14,서초구,3462,0.0183,0.0388,0.48,0.0027,40.0,22.0
2023-08-14,강남구,4433,0.0188,0.0379,0.46,0.003,42.0,30.0
2023-08-14,송파구,6037,0.0209,0.0359,0.51,0.0024,45.0,30.0
2023-08-14,강동구,4709,0.0108,0.0343,0.49,0.0024,40.0,27.0
2023-08-15,종로구,128,0.0088,0.0366,0.38,0.003,23.0,14.0
2023-08-15,중구,129,0.0102,0.0347,0.36,0.003,21.0,16.0
2023-08-15,용산구,190,0.0102,0.0361,0.4,0.003,29.0,20.0
2023-08-15,성동구,418,0.0066,0.0293,0.26,0.0023,20.0,14.0
2023-08-15,광진구,325,0.0075,0.0301,0.33,0.0028,22.0,13.0
2023-08-15,동대문구,354,0.0068,0.0348,0.36,0.0032,27.0,16.0
2023-08-15,중랑구,434,0.0055,0.031,0.36968151147098516,0.002,25.0,16.0
2023-08-15,성북구,619,0.0109,0.0306,0.39,0.0022,20.0,14.0
2023-08-15,강북구,339,0.005,0.0325,0.35,0.0021,28.0,19.0
2023-08-15,도봉구,347,0.0073,0.0191,0.51,0.003,23.0,14.0
2023-08-15,노원구,721,0.0073,0.0315,0.36,0.002,26.0,16.0
2023-08-15,은평구,626,0.0067,0.026,0.3,0.0034,24.0,18.0
2023-08-15,서대문구,392,0.0069,0.036,0.31,0.0029,21.0,14.0
2023-08-15,마포구,512,0.0126,0.0386,0.37,0.0023,27.0,17.0
2023-08-15,양천구,669,0.0106,0.0394,0.39,0.0025,28.0,19.0
2023-08-15,강서구,775,0.0107,0.0332,0.4,0.0024,26.0,15.0
2023-08-15,구로구,565,0.0075,0.0343,0.28,0.002,22.0,12.0
2023-08-15,금천구,228,0.0115,0.0319,0.25,0.0028,28.0,21.0
2023-08-15,영등포구,511,0.0121,0.0389,0.36968151147098516,0.0023,27.0,18.0
2023-08-15,동작구,397,0.0106,0.0412,0.32,0.0024,27.0,18.0
2023-08-15,관악구,503,0.0112,0.0401,0.38,0.0024,30.0,18.0
2023-08-15,서초구,645,0.0109,0.0354,0.35,0.0027,25.0,11.0
2023-08-15,강남구,692,0.0106,0.0373,0.3,0.003,26.0,17.0
2023-08-15,송파구,1048,0.0108,0.0389,0.35,0.0022,26.0,15.0
2023-08-15,강동구,646,0.006,0.0318,0.33,0.0022,23.0,14.0
2023-08-16,종로구,873,0.006,0.0188,0.3,0.0028,12.0,4.0
2023-08-16,중구,863,0.0156,0.033,0.39,0.003,15.0,10.0
2023-08-16,용산구,1391,0.0149,0.0338,0.39,0.003,20.0,13.0
2023-08-16,성동구,2147,0.0143,0.0342,0.31,0.0025,17.0,11.0
2023-08-16,광진구,2785,0.0093,0.0189,0.28,0.0029,13.0,6.0
2023-08-16,동대문구,2606,0.0099,0.0372,0.36,0.0032,20.0,10.0
2023-08-16,중랑구,2706,0.0101,0.0323,0.36968151147098516,0.0021,17.0,10.0
2023-08-16,성북구,3257,0.0137,0.0327,0.35,0.0023,17.0,9.0
2023-08-16,강북구,2049,0.0072,0.0355,0.34,0.0021,21.0,12.0
2023-08-16,도봉구,2128,0.0077,0.036,0.46,0.0029,14.0,8.0
2023-08-16,노원구,3745,0.007,0.0245,0.28,0.0019,13.0,7.0
2023-08-16,은평구,3445,0.0069,0.0115,0.27,0.0033,18.0,12.0
2023-08-16,서대문구,2064,0.0108,0.036,0.29,0.0035,15.0,9.0
2023-08-16,마포구,2841,0.0157,0.0283,0.37,0.0027,21.0,12.0
2023-08-16,양천구,3369,0.0143,0.0345,0.39,0.0026,20.0,11.0
2023-08-16,강서구,4773,0.0086,0.0193,0.34,0.0022,23.0,14.0
2023-08-16,구로구,3571,0.0094,0.0308,0.26,0.002,18.0,7.0
2023-08-16,금천구,1911,0.0122,0.0301,0.24,0.0028,19.0,14.0
2023-08-16,영등포구,3265,0.0173,0.0348,0.36968151147098516,0.0026,22.0,12.0
2023-08-16,동작구,2747,0.0117,0.0402,0.31,0.0024,18.0,10.0
2023-08-16,관악구,3421,0.0112,0.0324,0.33,0.0024,18.0,8.0
2023-08-16,서초구,2966,0.0132,0.0327,0.33,0.0029,18.0,6.0
2023-08-16,강남구,3744,0.015,0.0344,0.3,0.003,18.0,11.0
2023-08-16,송파구,5088,0.0142,0.0386,0.36,0.0023,19.0,10.0
2023-08-16,강동구,3890,0.0097,0.0337,0.35,0.0023,16.0,9.0
2023-08-17,종로구,724,0.0165,0.0557,0.51,0.003,26.0,18.0
2023-08-17,중구,782,0.0196,0.0532,0.54,0.0031,23.0,18.0
2023-08-17,용산구,1173,0.0214,0.0486,0.54,0.0032,30.0,21.0
2023-08-17,성동구,1876,0.0183,0.0491,0.45,0.0027,26.0,19.0
2023-08-17,광진구,2152,0.0159,0.0241,0.46,0.0026,26.0,15.0
2023-08-17,동대문구,2007,0.0124,0.0572,0.45,0.0032,28.0,19.0
2023-08-17,중랑구,2224,0.0121,0.0419,0.36968151147098516,0.0021,27.0,19.0
2023-08-17,성북구,2704,0.0176,0.0483,0.46,0.0022,24.0,15.0
2023-08-17,강북구,1731,0.0088,0.0518,0.42,0.0023,28.0,19.0
2023-08-17,도봉구,1826,0.0099,0.0524,0.57,0.0029,20.0,14.0
2023-08-17,노원구,3102,0.0129,0.0502,0.41,0.0019,26.0,17.0
2023-08-17,은평구,2841,0.0116,0.0435,0.4,0.0034,25.0,18.0
2023-08-17,서대문구,2001,0.0135,0.052,0.42,0.0033,23.0,15.0
2023-08-17,마포구,2455,0.0201,0.0538,0.52,0.0029,26.0,17.0
2023-08-17,양천구,2832,0.014,0.0427,0.47,0.0027,21.0,13.0
2023-08-17,강서구,3597,0.0166,0.0531,0.54,0.0034,28.0,18.0
2023-08-17,구로구,2915,0.0125,0.0328,0.37,0.0026,15.0,12.0
2023-08-17,금천구,1501,0.0147,0.0401,0.3,0.0031,23.0,18.0
2023-08-17,영등포구,2554,0.0197,0.0546,0.36968151147098516,0.003,25.0,18.0
2023-08-17,동작구,2271,0.0152,0.0536,0.45,0.0027,25.0,17.0
2023-08-17,관악구,2776,0.0165,0.056,0.51,0.0032,29.0,17.0
2023-08-17,서초구,2447,0.0166,0.0479,0.46,0.0032,25.0,12.0
2023-08-17,강남구,3186,0.0205,0.0452,0.46,0.0033,29.0,20.0
2023-08-17,송파구,4321,0.0213,0.0505,0.5,0.0025,29.0,19.0
2023-08-17,강동구,3457,0.0121,0.0394,0.46,0.0024,26.0,17.0
2023-08-18,종로구,797,0.0176,0.0622,0.52,0.003,35.0,26.0
2023-08-18,중구,871,0.0204,0.0527,0.46,0.003,32.0,26.0
2023-08-18,용산구,1205,0.0219,0.0551,0.54,0.0033,40.0,31.0
2023-08-18,성동구,1843,0.0199,0.0558,0.42,0.0026,36.0,28.0
2023-08-18,광진구,2359,0.016,0.0555,0.45,0.0023,37.0,26.0
2023-08-18,동대문구,2200,0.0147,0.0644,0.48,0.0034,39.0,28.0
2023-08-18,중랑구,2307,0.012,0.0377,0.36968151147098516,0.002,30.0,23.0
2023-08-18,성북구,2963,0.0185,0.0573,0.51,0.0024,38.0,24.0
2023-08-18,강북구,1785,0.0081,0.0672,0.43,0.0024,37.0,28.0
2023-08-18,도봉구,1840,0.0093,0.0481,0.59,0.003,27.0,19.0
