감기_lag1,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
3060.0,0.0129,0.0295,0.31,0.0033,24.0,13.0
3544.0,0.013,0.0266,0.25,0.0023,22.0,13.0
2119.0,0.0195,0.0232,0.41,0.003,19.0,12.0
2232.0,0.0094,0.0268,0.28,0.0023,26.0,14.0
4173.0,0.0093,0.0304,0.43,0.0026,15.0,10.0
3756.0,0.0136,0.0243,0.3,0.0019,22.0,12.0
2585.0,0.0107,0.0216,0.24,0.0033,19.0,16.0
3146.0,0.0126,0.0289,0.35,0.0032,18.0,10.0
3982.0,0.0158,0.0277,0.31,0.0034,23.0,14.0
4851.0,0.0137,0.022,0.3,0.0028,22.0,13.0
3838.0,0.0142,0.0239,0.32,0.0029,22.0,14.0
1929.0,0.0097,0.0237,0.21,0.0028,14.0,7.0
3359.0,0.011,0.0244,0.19,0.0033,19.0,14.0
2922.0,0.0153,0.0257,0.29,0.0029,20.0,14.0
3481.0,0.0116,0.0297,0.23,0.0024,22.0,14.0
3260.0,0.0138,0.029,0.3,0.0031,24.0,13.0
4234.0,0.015,0.0276,0.28,0.0029,22.0,6.0
6041.0,0.0188,0.0264,0.27,0.0031,23.0,14.0
4628.0,0.0183,0.0281,0.32,0.0024,23.0,13.0
977.0,0.0149,0.0194,0.25,0.0025,19.0,10.0
1058.0,0.0145,0.0296,0.34,0.0044,31.0,22.0
1746.0,0.0181,0.0274,0.35,0.0031,28.0,23.0
2692.0,0.0176,0.0268,0.35,0.0037,35.0,26.0
2969.0,0.0168,0.0279,0.29,0.0034,32.0,23.0
2962.0,0.0135,0.0289,0.26,0.003,33.0,23.0
3338.0,0.0117,0.0316,0.31,0.0038,35.0,24.0
4058.0,0.011,0.0302,0.25,0.003,34.0,25.0
2344.0,0.0216,0.0089,0.5,0.003,30.0,17.0
2448.0,0.0079,0.0316,0.27,0.0029,38.0,26.0
4703.0,0.0078,0.0331,0.42,0.0034,25.0,19.0
3970.0,0.0119,0.0283,0.29,0.0025,34.0,24.0
2929.0,0.0094,0.0225,0.24,0.0037,28.0,22.0
3395.0,0.0113,0.0292,0.33,0.0037,25.0,18.0
4061.0,0.0153,0.0256,0.33,0.0034,32.0,22.0
5189.0,0.014,0.0209,0.31,0.0033,31.0,23.0
4365.0,0.0134,0.024,0.32,0.0031,31.0,23.0
1934.0,0.0109,0.0228,0.22,0.0035,24.0,15.0
3706.0,0.0121,0.021,0.19,0.0038,28.0,23.0
3210.0,0.0163,0.0249,0.3,0.0033,29.0,23.0
3657.0,0.0134,0.0273,0.25,0.0028,32.0,24.0
3534.0,0.0189,0.0166,0.34,0.0032,32.0,20.0
4719.0,0.0161,0.0273,0.3,0.0035,30.0,14.0
6801.0,0.0185,0.0267,0.28,0.0039,33.0,24.0
4674.0,0.0187,0.0289,0.32,0.003,35.0,24.0
696.0,0.0134,0.0249,0.27,0.0029,30.0,22.0
700.0,0.0114,0.0279,0.29,0.0043,26.0,21.0
1265.0,0.0129,0.0243,0.29,0.0031,23.0,21.0
1795.0,0.0133,0.0275,0.34,0.0037,32.0,25.0
2082.0,0.0121,0.028,0.23,0.0033,30.0,24.0
2135.0,0.0096,0.0293,0.22,0.0028,32.0,25.0
2381.0,0.009,0.0297,0.28,0.0037,31.0,23.0
2871.0,0.007,0.0291,0.22,0.0029,32.0,25.0
1617.0,0.011,0.0261,0.33,0.0036,18.0,18.0
1697.0,0.0064,0.0265,0.24,0.0027,32.0,22.0
3373.0,0.0062,0.0273,0.39,0.0033,19.0,16.0
2986.0,0.009,0.0254,0.27,0.0026,28.0,21.0
2112.0,0.0077,0.0215,0.23,0.0037,28.0,20.0
2436.0,0.0094,0.027,0.3,0.0035,22.0,15.0
2978.0,0.0143,0.0253,0.3,0.004,29.0,21.0
3972.0,0.0115,0.0218,0.3,0.0032,29.0,21.0
3144.0,0.0112,0.0226,0.3,0.003,27.0,20.0
1524.0,0.0087,0.0227,0.22,0.0033,22.0,15.0
2645.0,0.0105,0.0242,0.19,0.0036,25.0,22.0
2361.0,0.0143,0.0243,0.29,0.0034,28.0,22.0
2797.0,0.0109,0.0292,0.24,0.0028,28.0,21.0
2632.0,0.0128,0.0242,0.31,0.0033,31.0,21.0
3280.0,0.013,0.027,0.3,0.0034,27.0,14.0
4812.0,0.0149,0.0277,0.26,0.0036,36.0,26.0
3580.0,0.0152,0.0271,0.3,0.0029,34.0,24.0
97.0,0.0107,0.0252,0.25,0.0029,32.0,24.0
107.0,0.0114,0.0337,0.32,0.0033,15.0,9.0
215.0,0.0142,0.0303,0.3,0.0023,12.0,10.0
345.0,0.0142,0.0354,0.33,0.0029,17.0,13.0
358.0,0.0073,0.0307,0.2,0.0025,13.0,9.0
571.0,0.0089,0.0329,0.2,0.0022,16.0,10.0
485.0,0.0078,0.0356,0.29,0.0029,19.0,11.0
488.0,0.0049,0.0257,0.19,0.0022,14.0,8.0
309.0,0.011,0.0306,0.31,0.0028,10.0,8.0
346.0,0.005,0.031,0.24,0.0021,19.0,10.0
779.0,0.0056,0.0333,0.38,0.0026,8.0,6.0
612.0,0.0078,0.0212,0.26,0.0021,11.0,4.0
384.0,0.0056,0.0171,0.2,0.003,7.0,7.0
536.0,0.0079,0.035,0.28,0.0025,11.0,7.0
819.0,0.0138,0.0357,0.31,0.0027,16.0,10.0
965.0,0.0108,0.031,0.31,0.0025,16.0,11.0
539.0,0.0107,0.0339,0.31,0.0023,14.0,9.0
213.0,0.0081,0.0299,0.22,0.002,11.0,7.0
551.0,0.0079,0.0338,0.18,0.0029,14.0,12.0
346.0,0.0137,0.0336,0.31,0.0024,17.0,11.0
372.0,0.0098,0.0374,0.24,0.0022,17.0,12.0
661.0,0.0118,0.0335,0.32,0.0024,19.0,11.0
790.0,0.0088,0.0338,0.26,0.0028,16.0,4.0
895.0,0.0125,0.0343,0.26,0.0031,18.0,13.0
623.0,0.0102,0.0364,0.28,0.0023,18.0,11.0
1203.0,0.008,0.0276,0.21,0.0025,16.0,10.0
1292.0,0.0182,0.0226,0.4,0.0034,26.0,18.0
2017.0,0.0182,0.0337,0.35,0.0025,25.0,22.0
3128.0,0.0162,0.0445,0.39,0.0031,31.0,26.0
3604.0,0.0182,0.0424,0.33,0.0028,29.0,22.0
3581.0,0.0163,0.0316,0.32,0.0027,28.0,20.0
4185.0,0.0113,0.0445,0.36,0.0029,29.0,21.0
4792.0,0.0134,0.0377,0.31,0.0024,30.0,24.0
2935.0,0.0143,0.0359,0.39,0.0031,21.0,18.0
3000.0,0.0063,0.0319,0.29,0.0023,33.0,22.0
5699.0,0.008,0.0335,0.45,0.0027,21.0,15.0
4711.0,0.0119,0.031,0.33,0.0022,29.0,22.0
3477.0,0.0086,0.0295,0.31,0.0029,27.0,21.0
3981.0,0.0099,0.0364,0.36,0.0029,24.0,16.0
4810.0,0.0165,0.0424,0.33,0.0031,30.0,22.0
6570.0,0.0137,0.0353,0.33,0.0026,32.0,23.0
5159.0,0.0138,0.0359,0.33,0.0026,31.0,23.0
2450.0,0.0111,0.0378,0.25,0.0027,24.0,17.0
4428.0,0.013,0.0385,0.21,0.0032,32.0,25.0
3943.0,0.0178,0.0384,0.31,0.0027,29.0,23.0
4737.0,0.0126,0.0417,0.29,0.0025,29.0,22.0
4266.0,0.0158,0.0393,0.36,0.0028,35.0,24.0
5495.0,0.0171,0.0419,0.33,0.0029,31.0,17.0
7582.0,0.0181,0.0464,0.31,0.0032,31.0,25.0
5878.0,0.0194,0.0491,0.37,0.0026,33.0,23.0
841.0,0.0147,0.0372,0.3,0.0026,28.0,22.0
905.0,0.0127,0.0579,0.36,0.0034,26.0,20.0
1423.0,0.0173,0.0475,0.36,0.0024,25.0,22.0
2214.0,0.0194,0.0542,0.39,0.0031,33.0,26.0
2529.0,0.009,0.035,0.3,0.003,17.0,18.0
2377.0,0.0084,0.0364,0.22,0.0021,21.0,15.0
2757.0,0.0085,0.053,0.25,0.0022,30.0,23.0
3369.0,0.0083,0.0416,0.26,0.0022,24.0,18.0
2004.0,0.013,0.0534,0.37,0.0028,19.0,16.0
2089.0,0.007,0.053,0.3,0.0021,33.0,22.0
3861.0,0.0072,0.0543,0.45,0.0025,21.0,16.0
3395.0,0.0126,0.0507,0.33,0.002,29.0,21.0
2254.0,0.0087,0.0264,0.32,0.0028,21.0,18.0
2794.0,0.0102,0.059,0.35,0.0026,22.0,17.0
3369.0,0.0154,0.0595,0.36,0.0029,33.0,23.0
4339.0,0.0174,0.0486,0.39,0.0024,35.0,25.0
3492.0,0.0169,0.0207,0.39,0.0024,24.0,15.0
1780.0,0.0124,0.0496,0.28,0.0023,28.0,19.0
2999.0,0.0151,0.053,0.25,0.0031,35.0,30.0
2662.0,0.0199,0.0513,0.33,0.0025,32.0,26.0
3240.0,0.0152,0.0623,0.32,0.0024,36.0,27.0
3238.0,0.016,0.0585,0.39,0.0025,37.0,26.0
3916.0,0.0175,0.0545,0.34,0.0028,31.0,16.0
5144.0,0.0184,0.0322,0.3,0.0029,22.0,16.0
3983.0,0.0177,0.059,0.35,0.0023,35.0,25.0
742.0,0.0126,0.0479,0.3,0.0025,29.0,21.0
768.0,0.0153,0.0363,0.36,0.0035,32.0,21.0
1271.0,0.016,0.0322,0.32,0.0024,27.0,24.0
1910.0,0.0191,0.0356,0.4,0.0032,36.0,28.0
2191.0,0.0191,0.0346,0.32,0.0029,35.0,26.0
2135.0,0.016,0.0339,0.32,0.0026,35.0,24.0
2308.0,0.0102,0.0381,0.22,0.0025,35.0,25.0
2976.0,0.013,0.0309,0.31,0.0022,36.0,27.0
1744.0,0.0135,0.0359,0.35,0.003,21.0,18.0
1854.0,0.0073,0.0357,0.27,0.0022,34.0,23.0
3524.0,0.0084,0.0383,0.42,0.0027,23.0,16.0
3140.0,0.0125,0.0328,0.31,0.0021,30.0,21.0
1926.0,0.0098,0.025,0.3,0.003,28.0,21.0
2501.0,0.0117,0.0334,0.31,0.0029,25.0,17.0
3113.0,0.0166,0.033,0.34,0.0029,35.0,24.0
4096.0,0.0194,0.0258,0.44,0.0028,44.0,32.0
3299.0,0.0171,0.0309,0.37,0.0027,39.0,28.0
1557.0,0.0152,0.0263,0.28,0.0026,32.0,21.0
2729.0,0.0152,0.0277,0.25,0.0033,35.0,28.0
2541.0,0.0203,0.0297,0.25,0.0029,34.0,26.0
2805.0,0.0163,0.0334,0.32,0.0026,34.0,27.0
2811.0,0.0202,0.0308,0.4,0.0032,40.0,27.0
3462.0,0.0172,0.0372,0.34,0.003,35.0,19.0
4482.0,0.0207,0.0352,0.34,0.003,35.0,28.0
3356.0,0.024,0.0335,0.4,0.0028,40.0,30.0
837.0,0.0157,0.0309,0.31,0.0027,33.0,23.0
867.0,0.0156,0.028,0.3,0.0035,21.0,14.0
1310.0,0.0186,0.0116,0.31,0.0027,18.0,16.0
2285.0,0.0161,0.0227,0.3,0.0033,27.0,20.0
2398.0,0.0181,0.0185,0.26,0.0028,24.0,19.0
2441.0,0.0167,0.0234,0.28,0.0027,23.0,13.0
2574.0,0.0106,0.0275,0.19,0.0024,24.0,15.0
3229.0,0.0142,0.0253,0.26,0.0024,24.0,17.0
1838.0,0.0137,0.025,0.29,0.0032,16.0,11.0
1942.0,0.0075,0.0268,0.24,0.0023,22.0,13.0
3771.0,0.0105,0.0105,0.36,0.0028,15.0,12.0
3211.0,0.0124,0.0231,0.27,0.0023,20.0,12.0
2149.0,0.01,0.0197,0.26,0.0032,20.0,16.0
2636.0,0.0124,0.0255,0.27,0.003,16.0,12.0
3212.0,0.0147,0.0283,0.28,0.0032,24.0,16.0
4342.0,0.0145,0.0264,0.3,0.0029,23.0,17.0
3444.0,0.0131,0.03,0.29,0.0028,27.0,17.0
1748.0,0.0112,0.0232,0.21,0.0026,18.0,11.0
2725.0,0.0119,0.0242,0.19,0.0033,22.0,16.0
2509.0,0.0145,0.0287,0.21,0.0028,26.0,17.0
3186.0,0.0131,0.0286,0.21,0.0029,21.0,14.0
2918.0,0.0156,0.0247,0.29,0.0029,26.0,15.0
3776.0,0.0166,0.0251,0.26,0.0031,24.0,8.0
4981.0,0.019,0.0278,0.26,0.0034,23.0,17.0
3676.0,0.0185,0.0253,0.29,0.0027,25.0,15.0
877.0,0.016,0.0229,0.26,0.0028,21.0,13.0
923.0,0.0142,0.0294,0.3,0.0034,19.0,11.0
1399.0,0.0151,0.0252,0.29,0.0027,17.0,13.0
2226.0,0.0167,0.0284,0.32,0.0033,24.0,16.0
2560.0,0.0175,0.0219,0.25,0.003,21.0,14.0
2554.0,0.0143,0.0281,0.22,0.003,22.0,15.0
2812.0,0.0117,0.0289,0.2,0.0026,23.0,13.0
3527.0,0.0116,0.0276,0.23,0.0024,22.0,15.0
2012.0,0.0129,0.0276,0.28,0.0032,14.0,9.0
2161.0,0.0061,0.0296,0.22,0.0023,21.0,12.0
4172.0,0.0067,0.0314,0.37,0.003,15.0,9.0
3412.0,0.011,0.0277,0.26,0.0025,20.0,11.0
2457.0,0.0077,0.0075,0.28,0.003,13.0,13.0
2785.0,0.0108,0.0281,0.27,0.0032,16.0,10.0
3427.0,0.015,0.0266,0.29,0.0031,22.0,13.0
4489.0,0.0131,0.0259,0.28,0.0029,22.0,14.0
3652.0,0.0132,0.0242,0.27,0.0029,23.0,14.0
1739.0,0.0095,0.0243,0.2,0.0027,14.0,7.0
3065.0,0.0142,0.02,0.21,0.0035,19.0,15.0
2865.0,0.0178,0.0253,0.29,0.0029,21.0,15.0
3373.0,0.016,0.0264,0.24,0.003,20.0,13.0
3219.0,0.0162,0.0177,0.32,0.003,22.0,13.0
4094.0,0.0163,0.0266,0.27,0.0031,24.0,7.0
5276.0,0.0177,0.0284,0.27,0.0034,22.0,15.0
3888.0,0.0204,0.026,0.32,0.003,25.0,14.0
601.0,0.015,0.0244,0.25,0.0027,21.0,12.0
610.0,0.0073,0.0172,0.23,0.0033,17.0,11.0
998.0,0.0079,0.0261,0.23,0.0027,16.0,13.0
1657.0,0.0093,0.0314,0.28,0.0033,22.0,15.0
1888.0,0.0114,0.0281,0.22,0.0029,21.0,14.0
1746.0,0.0093,0.0314,0.22,0.0024,21.0,14.0
2027.0,0.008,0.0294,0.36968151147098516,0.0024,21.0,12.0
2374.0,0.0068,0.0277,0.2,0.0024,22.0,14.0
1410.0,0.009,0.0265,0.25,0.0031,12.0,8.0
1484.0,0.0043,0.0263,0.2,0.0023,21.0,12.0
2926.0,0.0047,0.0274,0.35,0.0029,14.0,9.0
2434.0,0.0097,0.0231,0.25,0.0025,20.0,12.0
1718.0,0.005,0.0141,0.19,0.0032,17.0,14.0
2052.0,0.0063,0.0287,0.23,0.003,15.0,10.0
2612.0,0.0101,0.0266,0.25,0.003,20.0,13.0
3389.0,0.0103,0.0251,0.27,0.003,22.0,14.0
2757.0,0.0096,0.0201,0.24,0.003,22.0,14.0
1397.0,0.0079,0.026,0.2,0.0028,16.0,8.0
2309.0,0.0121,0.0272,0.2,0.0036,21.0,16.0
2193.0,0.013,0.0249,0.26,0.0028,20.0,14.0
2374.0,0.0112,0.0338,0.22,0.003,22.0,15.0
2469.0,0.0116,0.0308,0.28,0.003,26.0,15.0
3017.0,0.0105,0.0326,0.24,0.0032,21.0,7.0
3929.0,0.0115,0.032,0.22,0.0033,22.0,15.0
2866.0,0.0158,0.0307,0.29,0.003,25.0,15.0
82.0,0.011,0.0257,0.23,0.0027,23.0,14.0
117.0,0.0103,0.0352,0.33,0.003,20.0,14.0
201.0,0.0136,0.0254,0.32,0.0023,19.0,16.0
279.0,0.0117,0.0379,0.34,0.0029,24.0,18.0
344.0,0.0097,0.0376,0.24,0.0024,22.0,17.0
421.0,0.0084,0.0336,0.27,0.002,20.0,14.0
316.0,0.014036523797002366,0.0347,0.36968151147098516,0.0026,25.0,19.0
382.0,0.0052,0.0265,0.14,0.002,23.0,16.0
315.0,0.0103,0.0346,0.32,0.0029,13.0,12.0
261.0,0.0059,0.0271,0.2,0.0019,28.0,16.0
618.0,0.0047,0.0312,0.4,0.0026,17.0,12.0
580.0,0.0079,0.0297,0.27,0.0021,22.0,14.0
363.0,0.0063,0.0218,0.24,0.0028,19.0,14.0
478.0,0.0075,0.0303,0.31,0.0026,16.0,11.0
792.0,0.0104,0.0355,0.3,0.0025,24.0,17.0
810.0,0.01,0.0351,0.31,0.0024,25.0,18.0
481.0,0.0098,0.0358,0.3,0.0022,26.0,17.0
246.0,0.0088,0.0355,0.24,0.0021,19.0,12.0
470.0,0.0103,0.0326,0.22,0.0032,21.0,20.0
333.0,0.0128,0.0344,0.26,0.0023,23.0,17.0
376.0,0.0117,0.039,0.27,0.0025,24.0,17.0
588.0,0.0126,0.0362,0.25,0.0025,27.0,18.0
709.0,0.0109,0.0461,0.3,0.0027,20.0,9.0
833.0,0.011,0.0382,0.25,0.003,23.0,17.0
537.0,0.0109,0.0398,0.3,0.0023,23.0,14.0
1047.0,0.0082,0.0282,0.23,0.0025,19.0,12.0
1152.0,0.0054,0.0236,0.26,0.003,9.0,6.0
1958.0,0.0127,0.0164,0.29,0.0022,9.0,6.0
2885.0,0.0084,0.0229,0.27,0.003,11.0,9.0
3389.0,0.0064,0.0277,0.2,0.0028,10.0,6.0
3094.0,0.0063,0.0263,0.2,0.0021,11.0,4.0
3529.0,0.0101,0.0189,0.2,0.0027,10.0,4.0
4436.0,0.0043,0.023,0.1,0.002,11.0,5.0
2774.0,0.0087,0.0208,0.3,0.003,26.904448539089234,4.0
2675.0,0.0062,0.0226,0.18,0.002,15.0,6.0
5191.0,0.0052,0.0253,0.37,0.0026,9.0,3.0
4491.0,0.0062,0.0251,0.24,0.002,9.0,5.0
3064.0,0.005,0.0156,0.2,0.0029,11.0,10.0
3624.0,0.0067,0.0298,0.24,0.0026,7.0,3.0
4479.0,0.009,0.0311,0.29,0.0025,11.0,7.0
5725.0,0.0108,0.0294,0.3,0.0025,12.0,7.0
4648.0,0.0104,0.0343,0.33,0.0022,13.0,7.0
2401.0,0.008,0.0279,0.22,0.0019,10.0,3.0
3920.0,0.0078,0.0243,0.21,0.0029,12.0,10.0
3851.0,0.0131,0.0296,0.21,0.0023,13.0,8.0
4429.0,0.011,0.0313,0.24,0.0024,14.0,7.0
4010.0,0.011,0.0206,0.2,0.0024,13.0,6.0
5167.0,0.0117,0.03,0.26,0.0027,11.0,1.0
6749.0,0.0105,0.0229,0.22,0.003,11.0,7.0
5056.0,0.0102,0.0273,0.28,0.0022,13.0,7.0
696.0,0.0061,0.0202,0.22,0.0024,8.0,4.0
736.0,0.0067,0.0243,0.25,0.0027,5.0,2.0
1316.0,0.014036523797002366,0.03826241134751773,0.36968151147098516,0.0027104736842105265,26.904448539089234,15.19673855865334
2028.0,0.0065,0.0167,0.25,0.003,8.0,4.0
2213.0,0.006,0.0253,0.18,0.0026,7.0,4.0
2280.0,0.0071,0.0244,0.23,0.0024,6.0,2.0
2386.0,0.0067,0.0232,0.24,0.0035,8.0,3.0
2903.0,0.0044,0.0225,0.1,0.002,8.0,3.0
1855.0,0.0106,0.023,0.26,0.0023,9.0,1.0
1870.0,0.0055,0.0263,0.17,0.002,11.0,4.0
3534.0,0.0045,0.028,0.33,0.0027,5.0,2.0
2954.0,0.0057,0.0238,0.22,0.0019,6.0,3.0
2035.0,0.0051,0.0223,0.2,0.003,26.904448539089234,6.0
2531.0,0.0072,0.0296,0.19,0.0026,5.0,3.0
3011.0,0.0076,0.0322,0.25,0.0024,11.0,4.0
3925.0,0.0092,0.0292,0.27,0.0024,10.0,4.0
3154.0,0.0091,0.0304,0.32,0.0021,9.0,3.0
1619.0,0.0066,0.023,0.19,0.0019,5.0,1.0
2698.0,0.0074,0.028,0.18,0.0029,6.0,5.0
2530.0,0.0122,0.0276,0.2,0.0022,10.0,5.0
3048.0,0.0091,0.0297,0.21,0.0023,9.0,4.0
2736.0,0.008,0.038,0.3,0.003,26.904448539089234,15.19673855865334
3606.0,0.0086,0.0241,0.23,0.0026,10.0,1.0
4384.0,0.0115,0.0209,0.2,0.0033,13.0,6.0
3349.0,0.0089,0.0265,0.26,0.0021,10.0,3.0
656.0,0.005,0.0188,0.21,0.0023,6.0,3.0
735.0,0.0059,0.0208,0.23,0.0028,4.0,1.0
1290.0,0.0117,0.0157,0.28,0.0036,6.0,3.0
1763.0,0.0135,0.017,0.28,0.0031,9.0,5.0
2259.0,0.0068,0.0204,0.19,0.0027,8.0,5.0
2029.0,0.0057,0.0181,0.3,0.003,6.0,1.0
2268.0,0.0061,0.0188,0.25,0.0032,8.0,3.0
2874.0,0.0049,0.0188,0.1,0.002,8.0,3.0
1727.0,0.0104,0.0178,0.27,0.0023,7.0,2.0
1711.0,0.0062,0.0167,0.22,0.002,9.0,4.0
3306.0,0.0062,0.0197,0.36,0.0028,6.0,2.0
2906.0,0.0062,0.0197,0.23,0.0019,8.0,3.0
1894.0,0.0048,0.0173,0.17,0.0028,3.0,4.0
2366.0,0.0069,0.0218,0.19,0.0026,5.0,2.0
2804.0,0.0081,0.0209,0.25,0.0023,9.0,5.0
3778.0,0.0097,0.019,0.27,0.0024,9.0,3.0
2873.0,0.0093,0.0203,0.3,0.002,9.0,3.0
1493.0,0.007,0.0152,0.18,0.0018,7.0,1.0
2558.0,0.008,0.0198,0.18,0.003,8.0,5.0
2321.0,0.012,0.0199,0.2,0.0024,10.0,5.0
2725.0,0.008,0.0231,0.2,0.0022,9.0,3.0
2630.0,0.0086,0.0187,0.26,0.0023,10.0,3.0
3277.0,0.0087,0.018,0.22,0.0025,11.0,1.0
4260.0,0.009,0.018,0.2,0.0029,8.0,3.0
3312.0,0.0092,0.0201,0.28,0.0021,10.0,4.0
578.0,0.0046,0.0175,0.22,0.0022,7.0,3.0
611.0,0.0081,0.0235,0.25,0.0026,4.0,1.0
1107.0,0.0095,0.0301,0.26,0.003,4.0,2.0
1656.0,0.0089,0.032,0.27,0.0028,5.0,3.0
1971.0,0.0087,0.0318,0.2,0.0027,6.0,2.0
1748.0,0.006,0.0338,0.27,0.0022,4.0,1.0
1930.0,0.0068,0.0322,0.26,0.0029,5.0,1.0
2411.0,0.0065,0.0302,0.13,0.0019,6.0,2.0
1524.0,0.0127,0.0294,0.31,0.0022,4.0,2.0
1519.0,0.0039,0.0405,0.23,0.002,4.0,1.0
2806.0,0.0043,0.0389,0.36,0.0026,3.0,1.0
2575.0,0.0051,0.0387,0.23,0.0019,5.0,1.0
1792.0,0.0033,0.0283,0.19,0.0029,4.0,4.0
2142.0,0.0049,0.0388,0.19,0.0025,4.0,1.0
2524.0,0.0082,0.0375,0.25,0.0023,6.0,2.0
3394.0,0.0083,0.0322,0.26,0.0023,5.0,1.0
2514.0,0.0064,0.0325,0.24,0.0021,6.0,1.0
1265.0,0.0065,0.0251,0.19,0.0018,3.0,1.0
2212.0,0.0075,0.0338,0.19,0.0028,4.0,3.0
1993.0,0.0104,0.0341,0.19,0.0022,5.0,2.0
2446.0,0.0084,0.0369,0.2,0.0021,5.0,1.0
2317.0,0.0088,0.0312,0.28,0.0022,7.0,2.0
2939.0,0.0084,0.0292,0.22,0.0024,4.0,1.0
3848.0,0.01,0.0322,0.22,0.003,4.0,2.0
2896.0,0.0101,0.0353,0.26,0.002,6.0,2.0
673.0,0.0057,0.0313,0.22,0.0022,5.0,1.0
834.0,0.0155,0.0308,0.44,0.003,16.0,8.0
1379.0,0.0183,0.0248,0.42,0.003,15.0,10.0
2118.0,0.0069,0.0272,0.29,0.003,5.0,3.0
2400.0,0.0153,0.0316,0.38,0.0023,19.0,12.0
2313.0,0.014,0.0306,0.4,0.0028,20.0,11.0
2469.0,0.0114,0.0335,0.4,0.0031,18.0,10.0
3057.0,0.0117,0.0305,0.2,0.0021,18.0,11.0
2004.0,0.0171,0.0283,0.45,0.0023,12.0,9.0
1973.0,0.0095,0.033,0.36,0.0021,13.0,9.0
3620.0,0.0101,0.0289,0.54,0.0026,12.0,7.0
3266.0,0.015,0.0305,0.39,0.002,17.0,10.0
2144.0,0.0073,0.0242,0.21,0.0032,4.0,5.0
2584.0,0.0092,0.0347,0.34,0.0026,13.0,7.0
3111.0,0.0156,0.0359,0.39,0.0024,17.0,10.0
4037.0,0.0118,0.0334,0.37,0.0024,17.0,9.0
3210.0,0.0134,0.0321,0.39,0.0025,18.0,9.0
1635.0,0.0092,0.0281,0.27,0.002,15.0,7.0
2935.0,0.0096,0.0337,0.23,0.0029,17.0,12.0
2617.0,0.0145,0.0334,0.24,0.0021,17.0,10.0
3165.0,0.0098,0.0383,0.33,0.0024,20.0,11.0
2942.0,0.0102,0.0353,0.39,0.0024,23.0,11.0
3695.0,0.0105,0.0321,0.35,0.0025,20.0,8.0
4905.0,0.014,0.0322,0.37,0.0031,20.0,12.0
3822.0,0.0128,0.0367,0.38,0.0022,20.0,10.0
545.0,0.0099,0.0298,0.39,0.0023,19.0,11.0
583.0,0.0145,0.033,0.41,0.0029,18.0,9.0
1119.0,0.0194,0.027,0.43,0.0031,16.0,12.0
1631.0,0.017,0.0309,0.41,0.0032,20.0,13.0
1850.0,0.0119,0.0336,0.33,0.0022,19.0,12.0
1776.0,0.0121,0.0306,0.34,0.0028,19.0,10.0
2003.0,0.012,0.032,0.37,0.003,19.0,11.0
2376.0,0.0076,0.0317,0.17,0.0019,19.0,11.0
1447.0,0.0155,0.0301,0.42,0.0021,13.0,9.0
1473.0,0.0088,0.03,0.37,0.0021,19.0,10.0
2958.0,0.009,0.0283,0.53,0.0026,13.0,9.0
2615.0,0.0108,0.0337,0.36,0.002,20.0,12.0
1680.0,0.0086,0.0278,0.24,0.0033,18.0,12.0
2033.0,0.0082,0.0376,0.32,0.0025,14.0,9.0
2576.0,0.0161,0.0367,0.4,0.0024,19.0,12.0
3228.0,0.0143,0.0322,0.4,0.0024,20.0,12.0
2565.0,0.0148,0.0318,0.41,0.0024,20.0,11.0
1381.0,0.0105,0.0289,0.26,0.0019,14.0,7.0
2304.0,0.0109,0.0274,0.23,0.0026,18.0,14.0
2022.0,0.0179,0.0314,0.24,0.0022,21.0,14.0
2274.0,0.0126,0.0351,0.31,0.0023,20.0,12.0
2307.0,0.0144,0.0317,0.4,0.0023,22.0,11.0
2775.0,0.0142,0.0286,0.35,0.0024,19.0,7.0
3832.0,0.0155,0.0293,0.34,0.003,19.0,12.0
2708.0,0.0177,0.0291,0.39,0.0021,21.0,11.0
65.0,0.0075,0.0307,0.34,0.0023,19.0,11.0
91.0,0.0096,0.0266,0.4,0.003,14.0,7.0
161.0,0.0136,0.0426,0.44,0.0031,24.0,18.0
254.0,0.0146,0.0265,0.46,0.0031,29.0,17.0
261.0,0.0111,0.0421,0.39,0.0022,28.0,21.0
371.0,0.0072,0.0343,0.37,0.0028,23.0,13.0
147.0,0.0081,0.0432,0.43,0.003,29.0,19.0
344.0,0.007,0.034,0.36968151147098516,0.002,29.0,19.0
178.0,0.0129,0.0388,0.5,0.0022,26.0,18.0
213.0,0.0058,0.0398,0.42,0.0021,32.0,21.0
465.0,0.0057,0.0406,0.6,0.0027,24.0,16.0
423.0,0.0106,0.0359,0.45,0.002,32.0,20.0
281.0,0.006,0.0397,0.32,0.0033,29.0,20.0
400.0,0.006,0.0499,0.38,0.0026,24.0,16.0
512.0,0.0145,0.0506,0.45,0.0024,28.0,19.0
636.0,0.0117,0.046,0.47,0.0025,29.0,19.0
395.0,0.0115,0.0265,0.43,0.0025,19.0,13.0
133.0,0.0096,0.0263,0.32,0.0019,16.0,9.0
408.0,0.0094,0.032,0.26,0.0029,31.0,23.0
276.0,0.0129,0.047,0.23,0.0023,28.0,20.0
311.0,0.0102,0.0465,0.37,0.0024,30.0,20.0
492.0,0.0131,0.0429,0.47,0.0025,35.0,20.0
